from activity name,from reference product,from location,from categories,from database,from key,to activity name,to reference product,to location,to categories,to database,to key,flow type,baseline,electric_tractor
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')",sowing,sowing,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '1d66f179af694a01b115b70547617c36')",biosphere,1.2600000445672777e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')",sowing,sowing,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '1d66f179af694a01b115b70547617c36')",biosphere,0.012799999676644802,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')",sowing,sowing,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '1d66f179af694a01b115b70547617c36')",biosphere,0.0038499999791383743,0.0
"market group for electricity, low voltage","electricity, low voltage",USA,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'ed9ae13e3ac04cd2bd728f49962ac4f8')","tillage, harrowing, by tandem disk","tillage, harrowing, by tandem disk",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'dbd8e7781e1440559cce185965d5e8ba')",technosphere,0.0,25.578542949327453
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","tillage, harrowing, by tandem disk","tillage, harrowing, by tandem disk",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'dbd8e7781e1440559cce185965d5e8ba')",biosphere,0.00010436484444653615,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","tillage, harrowing, by tandem disk","tillage, harrowing, by tandem disk",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'dbd8e7781e1440559cce185965d5e8ba')",biosphere,3.824889427050948e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","tillage, harrowing, by tandem disk","tillage, harrowing, by tandem disk",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'dbd8e7781e1440559cce185965d5e8ba')",biosphere,6.2706038305759435,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","tillage, harrowing, by tandem disk","tillage, harrowing, by tandem disk",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'dbd8e7781e1440559cce185965d5e8ba')",biosphere,0.028214024379849434,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","tillage, harrowing, by tandem disk","tillage, harrowing, by tandem disk",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'dbd8e7781e1440559cce185965d5e8ba')",biosphere,0.000625642656814307,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","tillage, harrowing, by tandem disk","tillage, harrowing, by tandem disk",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'dbd8e7781e1440559cce185965d5e8ba')",biosphere,0.0006748198065906763,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","tillage, harrowing, by tandem disk","tillage, harrowing, by tandem disk",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'dbd8e7781e1440559cce185965d5e8ba')",biosphere,0.01567384973168373,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","tillage, harrowing, by tandem disk","tillage, harrowing, by tandem disk",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'dbd8e7781e1440559cce185965d5e8ba')",biosphere,0.2220621556043625,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","tillage, harrowing, by tandem disk","tillage, harrowing, by tandem disk",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'dbd8e7781e1440559cce185965d5e8ba')",biosphere,1.718468229228165e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","tillage, harrowing, by tandem disk","tillage, harrowing, by tandem disk",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'dbd8e7781e1440559cce185965d5e8ba')",biosphere,0.04426489770412445,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","tillage, harrowing, by tandem disk","tillage, harrowing, by tandem disk",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'dbd8e7781e1440559cce185965d5e8ba')",biosphere,0.005272883456200361,0.0
"market group for electricity, low voltage","electricity, low voltage",World,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '0409dd76670243c6ab409fd5f1d0a08a')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74a21bc9f73a4cb7a9af4f060e71834d')",technosphere,0.0,75.87908482142522
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74a21bc9f73a4cb7a9af4f060e71834d')",biosphere,0.0003100000030826777,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74a21bc9f73a4cb7a9af4f060e71834d')",biosphere,0.00011300000187475234,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74a21bc9f73a4cb7a9af4f060e71834d')",biosphere,26.816999278366566,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74a21bc9f73a4cb7a9af4f060e71834d')",biosphere,0.12999999523162842,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74a21bc9f73a4cb7a9af4f060e71834d')",biosphere,0.0018599999602884054,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74a21bc9f73a4cb7a9af4f060e71834d')",biosphere,0.0020000000949949026,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74a21bc9f73a4cb7a9af4f060e71834d')",biosphere,0.03020000085234642,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74a21bc9f73a4cb7a9af4f060e71834d')",biosphere,0.6079999804496765,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74a21bc9f73a4cb7a9af4f060e71834d')",biosphere,5.109999983687885e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74a21bc9f73a4cb7a9af4f060e71834d')",biosphere,0.0828000009059906,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74a21bc9f73a4cb7a9af4f060e71834d')",biosphere,0.015599999576807022,0.0
"market group for electricity, low voltage","electricity, low voltage",NEU,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '25cc42adfad64929856528e258577270')",hoeing,hoeing,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '6a5e3f83ee4e409d9377f0645f360ed4')",technosphere,0.0,16.056993323993055
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')",hoeing,hoeing,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '6a5e3f83ee4e409d9377f0645f360ed4')",biosphere,6.549999670824036e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')",hoeing,hoeing,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '6a5e3f83ee4e409d9377f0645f360ed4')",biosphere,2.390000008745119e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')",hoeing,hoeing,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '6a5e3f83ee4e409d9377f0645f360ed4')",biosphere,4.414079859733581,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')",hoeing,hoeing,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '6a5e3f83ee4e409d9377f0645f360ed4')",biosphere,0.017000000923871994,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')",hoeing,hoeing,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '6a5e3f83ee4e409d9377f0645f360ed4')",biosphere,0.0003929999948013574,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')",hoeing,hoeing,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '6a5e3f83ee4e409d9377f0645f360ed4')",biosphere,0.00042299999040551484,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')",hoeing,hoeing,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '6a5e3f83ee4e409d9377f0645f360ed4')",biosphere,0.011500000022351742,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')",hoeing,hoeing,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '6a5e3f83ee4e409d9377f0645f360ed4')",biosphere,0.14399999380111694,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')",hoeing,hoeing,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '6a5e3f83ee4e409d9377f0645f360ed4')",biosphere,1.0800000382005237e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')",hoeing,hoeing,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '6a5e3f83ee4e409d9377f0645f360ed4')",biosphere,0.011900000274181366,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')",hoeing,hoeing,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '6a5e3f83ee4e409d9377f0645f360ed4')",biosphere,0.0032999999821186066,0.0
"market group for electricity, low voltage","electricity, low voltage",GLO,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '60be7789c12d4b5b8ab8d70f3eff04c0')","trellis system construction, wooden poles, soft wood, tar impregnated","trellis system, wooden poles, soft wood, tar impregnated",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '2b4624577bf84eaabea5db4116a6e03d')",technosphere,0.0,291.9823540581597
"Heat, waste",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '07f704a2-2746-4364-bcfd-606cefc30715')","trellis system construction, wooden poles, soft wood, tar impregnated","trellis system, wooden poles, soft wood, tar impregnated",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '2b4624577bf84eaabea5db4116a6e03d')",biosphere,10.675999641418457,0.0
"market group for electricity, low voltage","electricity, low voltage",World,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '0409dd76670243c6ab409fd5f1d0a08a')","planting, potato",potato planting,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '3a24fe7d44364538846a50a38c16d3b1')",technosphere,0.0,43.569281982215344
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","planting, potato",potato planting,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '3a24fe7d44364538846a50a38c16d3b1')",biosphere,0.00017800000205170363,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","planting, potato",potato planting,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '3a24fe7d44364538846a50a38c16d3b1')",biosphere,6.500000017695129e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","planting, potato",potato planting,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '3a24fe7d44364538846a50a38c16d3b1')",biosphere,15.364600497806446,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","planting, potato",potato planting,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '3a24fe7d44364538846a50a38c16d3b1')",biosphere,0.05299999937415123,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","planting, potato",potato planting,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '3a24fe7d44364538846a50a38c16d3b1')",biosphere,0.001069999998435378,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","planting, potato",potato planting,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '3a24fe7d44364538846a50a38c16d3b1')",biosphere,0.0011500000255182385,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","planting, potato",potato planting,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '3a24fe7d44364538846a50a38c16d3b1')",biosphere,0.03590000048279762,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","planting, potato",potato planting,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '3a24fe7d44364538846a50a38c16d3b1')",biosphere,0.40299999713897705,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","planting, potato",potato planting,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '3a24fe7d44364538846a50a38c16d3b1')",biosphere,2.9299999368959107e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","planting, potato",potato planting,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '3a24fe7d44364538846a50a38c16d3b1')",biosphere,0.004819999914616346,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","planting, potato",potato planting,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '3a24fe7d44364538846a50a38c16d3b1')",biosphere,0.008980000391602516,0.0
"market group for electricity, low voltage","electricity, low voltage",USA,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'ed9ae13e3ac04cd2bd728f49962ac4f8')","swath, by rotary windrower","swath, by rotary windrower",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '1d9fb8abdf404301bf1ea46525f7b913')",technosphere,0.0,20.628340948640908
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","swath, by rotary windrower","swath, by rotary windrower",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '1d9fb8abdf404301bf1ea46525f7b913')",biosphere,8.427599823335186e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","swath, by rotary windrower","swath, by rotary windrower",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '1d9fb8abdf404301bf1ea46525f7b913')",biosphere,3.081520480918698e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","swath, by rotary windrower","swath, by rotary windrower",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '1d9fb8abdf404301bf1ea46525f7b913')",biosphere,5.017561364889145,0.0
