from activity name,from reference product,from location,from categories,from database,from key,to activity name,to reference product,to location,to categories,to database,to key,flow type,baseline,electric_tractor
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ba9420c6ea97473590fb5c9dc218f974')",biosphere,0.03020000085234642,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ba9420c6ea97473590fb5c9dc218f974')",biosphere,0.6079999804496765,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ba9420c6ea97473590fb5c9dc218f974')",biosphere,5.109999983687885e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ba9420c6ea97473590fb5c9dc218f974')",biosphere,0.0828000009059906,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ba9420c6ea97473590fb5c9dc218f974')",biosphere,0.015599999576807022,0.0
"market group for electricity, low voltage","electricity, low voltage",USA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b23fa6ba5c9b4e5c9c681b39b166647d')","mowing, by rotary or sickle mower","mowing, by rotary or sickle mower",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ef4a327a31de41fcb5660b039fd89f74')",technosphere,0.0,30.2225894834481
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","mowing, by rotary or sickle mower","mowing, by rotary or sickle mower",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ef4a327a31de41fcb5660b039fd89f74')",biosphere,0.00012347279698587954,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","mowing, by rotary or sickle mower","mowing, by rotary or sickle mower",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ef4a327a31de41fcb5660b039fd89f74')",biosphere,4.512057057581842e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","mowing, by rotary or sickle mower","mowing, by rotary or sickle mower",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ef4a327a31de41fcb5660b039fd89f74')",biosphere,18.221798845529555,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","mowing, by rotary or sickle mower","mowing, by rotary or sickle mower",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ef4a327a31de41fcb5660b039fd89f74')",biosphere,0.024494023993611336,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","mowing, by rotary or sickle mower","mowing, by rotary or sickle mower",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ef4a327a31de41fcb5660b039fd89f74')",biosphere,0.0007405503420159221,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","mowing, by rotary or sickle mower","mowing, by rotary or sickle mower",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ef4a327a31de41fcb5660b039fd89f74')",biosphere,0.0007964138640090823,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","mowing, by rotary or sickle mower","mowing, by rotary or sickle mower",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ef4a327a31de41fcb5660b039fd89f74')",biosphere,0.01461047027260065,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","mowing, by rotary or sickle mower","mowing, by rotary or sickle mower",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ef4a327a31de41fcb5660b039fd89f74')",biosphere,0.23921065032482147,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","mowing, by rotary or sickle mower","mowing, by rotary or sickle mower",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ef4a327a31de41fcb5660b039fd89f74')",biosphere,2.0340066839708015e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","mowing, by rotary or sickle mower","mowing, by rotary or sickle mower",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ef4a327a31de41fcb5660b039fd89f74')",biosphere,0.02950742095708847,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","mowing, by rotary or sickle mower","mowing, by rotary or sickle mower",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ef4a327a31de41fcb5660b039fd89f74')",biosphere,0.0062166121788322926,0.0
"market group for electricity, low voltage","electricity, low voltage",World,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '0cafab61141d4409954102d892bdbdf7')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '66a96e648430445e83840cb87110fb8e')",technosphere,0.0,17.62352988409986
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '66a96e648430445e83840cb87110fb8e')",biosphere,7.210000330815092e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '66a96e648430445e83840cb87110fb8e')",biosphere,2.6300000172341242e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '66a96e648430445e83840cb87110fb8e')",biosphere,10.746399797108024,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '66a96e648430445e83840cb87110fb8e')",biosphere,0.018699999898672104,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '66a96e648430445e83840cb87110fb8e')",biosphere,0.00043200000072829425,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '66a96e648430445e83840cb87110fb8e')",biosphere,0.00046499999007210135,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '66a96e648430445e83840cb87110fb8e')",biosphere,0.01269999984651804,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '66a96e648430445e83840cb87110fb8e')",biosphere,0.15800000727176666,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '66a96e648430445e83840cb87110fb8e')",biosphere,1.1899999663000926e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '66a96e648430445e83840cb87110fb8e')",biosphere,0.013000000268220901,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '66a96e648430445e83840cb87110fb8e')",biosphere,0.0036299999337643385,0.0
"market group for electricity, low voltage","electricity, low voltage",USA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b23fa6ba5c9b4e5c9c681b39b166647d')","planting with starter fertiliser or amendment, by row crop planter","planting with starter fertiliser or amendment, by row crop planter",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '75c7a1e23d3a445fbcb05d495c081548')",technosphere,0.0,12.852659946952768
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","planting with starter fertiliser or amendment, by row crop planter","planting with starter fertiliser or amendment, by row crop planter",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '75c7a1e23d3a445fbcb05d495c081548')",biosphere,5.250886169960722e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","planting with starter fertiliser or amendment, by row crop planter","planting with starter fertiliser or amendment, by row crop planter",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '75c7a1e23d3a445fbcb05d495c081548')",biosphere,1.9165734556736425e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","planting with starter fertiliser or amendment, by row crop planter","planting with starter fertiliser or amendment, by row crop planter",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '75c7a1e23d3a445fbcb05d495c081548')",biosphere,7.777875100970268,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","planting with starter fertiliser or amendment, by row crop planter","planting with starter fertiliser or amendment, by row crop planter",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '75c7a1e23d3a445fbcb05d495c081548')",biosphere,0.0016414972487837076,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","planting with starter fertiliser or amendment, by row crop planter","planting with starter fertiliser or amendment, by row crop planter",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '75c7a1e23d3a445fbcb05d495c081548')",biosphere,0.00031505318474955857,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","planting with starter fertiliser or amendment, by row crop planter","planting with starter fertiliser or amendment, by row crop planter",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '75c7a1e23d3a445fbcb05d495c081548')",biosphere,0.00033868217724375427,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","planting with starter fertiliser or amendment, by row crop planter","planting with starter fertiliser or amendment, by row crop planter",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '75c7a1e23d3a445fbcb05d495c081548')",biosphere,0.0007694518426433206,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","planting with starter fertiliser or amendment, by row crop planter","planting with starter fertiliser or amendment, by row crop planter",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '75c7a1e23d3a445fbcb05d495c081548')",biosphere,0.008720453828573227,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","planting with starter fertiliser or amendment, by row crop planter","planting with starter fertiliser or amendment, by row crop planter",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '75c7a1e23d3a445fbcb05d495c081548')",biosphere,8.599292414146475e-06,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","planting with starter fertiliser or amendment, by row crop planter","planting with starter fertiliser or amendment, by row crop planter",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '75c7a1e23d3a445fbcb05d495c081548')",biosphere,0.019288131967186928,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","planting with starter fertiliser or amendment, by row crop planter","planting with starter fertiliser or amendment, by row crop planter",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '75c7a1e23d3a445fbcb05d495c081548')",biosphere,0.002651697490364313,0.0
"market group for electricity, low voltage","electricity, low voltage",World,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '0cafab61141d4409954102d892bdbdf7')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '5084969dfca04b6c82d06c6b353b9370')",technosphere,0.0,38.94359328740221
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '5084969dfca04b6c82d06c6b353b9370')",biosphere,0.00015900000289548188,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '5084969dfca04b6c82d06c6b353b9370')",biosphere,5.8099998568650335e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '5084969dfca04b6c82d06c6b353b9370')",biosphere,23.797656658429652,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '5084969dfca04b6c82d06c6b353b9370')",biosphere,0.04295999929308891,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '5084969dfca04b6c82d06c6b353b9370')",biosphere,0.0009549999958835542,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '5084969dfca04b6c82d06c6b353b9370')",biosphere,0.0010300000431016088,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '5084969dfca04b6c82d06c6b353b9370')",biosphere,0.02387000061571598,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '5084969dfca04b6c82d06c6b353b9370')",biosphere,0.3380900025367737,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '5084969dfca04b6c82d06c6b353b9370')",biosphere,2.6199999410891905e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '5084969dfca04b6c82d06c6b353b9370')",biosphere,0.0841199979186058,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '5084969dfca04b6c82d06c6b353b9370')",biosphere,0.008030000142753124,0.0
"market group for electricity, low voltage","electricity, low voltage",World,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '0cafab61141d4409954102d892bdbdf7')","field leveling, sugarcane","field leveling, sugarcane",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '17b638a4271a4cc4b63089dd93b6c69e')",technosphere,0.0,41.780379695714345
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","field leveling, sugarcane","field leveling, sugarcane",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '17b638a4271a4cc4b63089dd93b6c69e')",biosphere,0.00017100000695791095,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","field leveling, sugarcane","field leveling, sugarcane",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '17b638a4271a4cc4b63089dd93b6c69e')",biosphere,6.230000144569203e-05,0.0
